ZIP,IDT1RWAJR,EXTRA,TFRA,IDNCCONR,STNAME,EQCDIVNTINC,INSDATE,BKPREM,SZLNCON,INTAN,NTRENRSR,OBSDIR,OFFOA,P9LTOT,NTALLOTHR,IGLSEC,EEFFR,IDT1CER,NAMEHCR,NTREMULR,DEPDOM,IBEFXTR,INTINCY,EQV,NETINC,LNLSDEPR,FDICSUPVDESC,MUTUAL,OFFFOR,NAASSET,NTLNLSR,DEPUNINS,DEPNIDOM,RSSDHCR,LNATRESR,ASDROTH,SZLNRES,CERT,STALP,NTCOMRER,EINTEXP,DEPCSBQ,COREDEP,MSA_NAME,CALLFORM,RSSDID,CBLRIND,SC,QBPRCOMLDESC,ELNANTR,ENDEFYMD,NPERFV,LNRESNCR,CB,REGAGNT,NUMEMP,ASSET,NCREMULR,NCRECONR,STCNTY,NALTOT,IDLNCORR,SPECGRPDESC,SZLAUTO,CITY,P9ASSET,STMULT,P3ASSET,DEPALLEX,LIAB,ITAX,TRADE,NIMY,INSAGNT1,DEPINS,BKCLASS,NOIJ,NOIJY,IDNCCIR,EFFDATE,LSAORE,ELNATR,NTRER,INTINC,NETINBM,EQCSTKRX,UC,LSALNLS,NTLNLS,FLDOFF,ERNASTR,NCLNLSR,LNLSNET,LNNDEPC,LNNDEPD,DEPFOR,NCRENRER,PARCERT,ROA,P3LTOT,RISDATE,EQCDIV,ROEINJR,ROE,SZLNHEL,OCCDISTDESC,EQ,NAME,HCTMULT,SZLNCRCD,NONIXAY,SZLNOTH,FREPO,FDICDBSDESC,CHBAL,LSAOA,OFFDOM,SUBCHAPS,ASDRRES,NCRER,AOAR,ORE,ACTIVE,NTRECOSR,NCRERESR,DEPIDOM,REPDTE,IDNTCIR,INTEXPY,RBC1AAJ,NTRERESR,ASTEMPM,AOA,ROAPTX,PTAXNETINC,DEPDASTR,NCCOMRER,DEPBEFEX,FEDDESC,NONIIAY,IDNTCONR,ELNATRY,NONIX,LNLSNTV,DEP,CBSA,IDNCOTHR,NIM,RBCRWAJ,SZLNCI,LSASCDBT,IDNCGTPR,NAMEFULL,IDERNCVR,NFAA,ESTYMD,NONII,TRUST,EQTOT,ID
"68510","12.68479930072533","0","0","0","NEBRASKA","40.5339476893888","19340418","20358","","3733","0","0","0","","0","0","61.9625361693487","12.68479930072533","CORNHUSKER GROWTH CORP","0","852763","7379","5.487714970345319","9.811488312351594","7379","98.89500365283203","KANSAS CITY","0","0","163","0.01647199998726802","170827","119220","2022529","1.2404954487061632","","","14264","NE","0","10301","853379","820336","","51","544652","0","141704","KANSAS CITY","-72.46376811594203","99991231","0.015531442118221907","6498.773006134969","1","FED","139","1049484","0.03408758887121384","0","Lancaster","","102.80421680872227","COMMERCIAL LENDING SPECIALIZATION","","LINCOLN","0","0","1088","0","946514","114","0","3.407073360071583","DIF","682552","SM","7379","1.4251253913349131","0.10392489694114387","20240630","","0","0","27169","7379","0","109113","","69","OMAHA","95.75","0.01908814860182239","843340","","0","","0.023419806464896026","0","1.4251253913349131","","20260630","2991","8.683434587299388","14.6","","null","102970","CORNHUSKER BANK","","","2.357376409626501","","0","KANSAS CITY","26659","","9","1","","0.01618631051915461","0.013044505680886989","0","1","0","0","733543","20260630","0.36121964751572955","2.080641610273736","10.119337823068914","0","7.550244604316546","13690","1.4471425067451558","7493","81.26","0","853379","KANSAS CITY","0.55","2.4258760107816713","0","12206","80.36","852763","LINCOLN, NE","0","16868","13.935305086190647","","","0","CORNHUSKER BANK","108.59420289855072","0","19030824","2831","0","102970","14264_20260630"
"54880","11.104331446417055","0","0","0.0777846919726198","WISCONSIN","57.88712011577424","19340423","28283","","26296","0.04020514551408608","3468","0","","0.08241555047600262","0","50.01090599036308","11.104331446417055","NATCOM BANCSHARES,INC","0","1853061","22112","6.3718235402365515","9.846993307216536","22112","91.96043735203536","CHICAGO","0","0","4876","0.05488412529903865","538478","338188","2665739","0.9776815495075855","","","14266","WI","0","20776","1856654","1414817","","51","775456","0","381994","CHICAGO","265.30172413793105","99991231","0.5021266725801851","151.94617538155876","1","OCC","279","2233301","0","0.6636834431092564","Douglas","","120.4454710397175","COMMERCIAL LENDING SPECIALIZATION","","SUPERIOR","6197","1","8788","0","2013388","1327","0","4.385731094592559","DIF","1318176","N","22112","1.9957255083179297","0.10497385196778257","20241213","","1036","0.017208682630198424","66654","22112","0","488289","","464","EAU CLAIRE","94.34","0.6434393936224365","1704083","","33050","","0.9412009551951745","0","1.9957255083179297","","20260630","12800","8.643230073094326","20.52","","WESTERN DISTRICT","219913","NATIONAL BANK OF COMMERCE","","","2.342666936229205","","0","CHICAGO","42668","","21","1","","0.8445175305544678","0.022314949932857236","141","1","0","1.1852392888564267","1514873","20260630","0.14431664236221967","1.9860924456439912","9.330946999787162","0","8.004663082437276","49836","2.1154943103049906","23439","82.97","0","1856654","MINNEAPOLIS","0.41","0.5880635609125412","0.09","25956","76.3","1853061","DULUTH, MN-WI","0","45878","12.032765848279782","","","1.9326289171859479","NATIONAL BANK OF COMMERCE","52.747844827586206","0","19340207","4553","0","219913","14266_20260630"
"66508","0","0","0","0","KANSAS","76.63836272588722","19340419","1115","","1809","-0.004259941638799549","0","0","","0","0","37.70411295273174","0","COMMUNITY BANCSHARES MARYSVILLE","0","381242","4593","5.827155584744478","7.811465163957585","4593","89.39544960943444","KANSAS CITY","0","0","4245","-0.0065411363143075465","110474","51469","2180223","1.2685693758835663","","","14269","KS","0","4135","382795","304547","","51","572459","1","74351","KANSAS CITY","0","99991231","1.0018060537837845","98.80415162454874","1","FDIC","38","442401","0","0","Marshall","","111.90817837640823","AGRICULTURAL SPECIALIZATION","","MARYSVILLE","187","0","559","0","407843","404","0","3.805569181277877","DIF","272321","NM","4593","2.105707140286492","0","20220831","","77","-0.0010901301433702828","11919","4593","0","60711","","-11","KANSAS CITY","94.03","1.283923150015064","340813","","0","","0","0","2.105707140286492","","20260630","3520","6.268438732291514","26.83","","null","34558","CITIZENS STATE BANK","","","1.4079309008969771","","0","KANSAS CITY","7197","","4","1","","0.11712936347175731","0.03868888180632503","0","1","0","0.58753773178094","329773","20260630","-0.06067224851352991","2.021586403466601","9.761065844527637","0","11.64213157894737","17116","2.2909250119772695","4997","86.18","0","382795","KANSAS CITY","0.17","0","0.04","3071","77.04","381242","","3.596852114238891","7784","0","","","0","THE CITIZENS STATE BANK","0","0","19070110","361","0","34558","14269_20260630"
"68406","13.838003820775171","0","0","0.16090104585679807","NEBRASKA","85.33333333333334","19340424","727","","157","0","0","0","","0","6","39.23320841741136","13.838003820775171","FM GROUP INC","0","165141","1875","6.39437273963967","11.034108210479408","1875","107.1478312472372","KANSAS CITY","0","0","181","0.003349049056126341","20432","14893","2230249","1.0795187727811444","","","14275","NE","0","3046","165774","108140","","51","516154","0","72","KANSAS CITY","5000","99991231","0.15410895317315904","581.6265060240963","1","FDIC","16","215432","0","0","Fillmore","","163.6258553726651","AGRICULTURAL SPECIALIZATION","","MILLIGAN","151","1","225","0","191661","10","0","3.3624207837021802","DIF","145342","NM","1869.06","1.7735064294265468","0","20240630","","150","0","6424","1875","8","43041","","3","GRAND ISLAND","95.9","0.18560343478163643","176945","","0","","0","0","1.779142753670174","","20260630","1600","2.310115505775289","15.75","","null","23771","FARMERS&MERCHANTS BANK","","","1.3663816348186937","","0","KANSAS CITY","32498","","2","1","","0.1531078845422691","0.023362360280738237","0","1","0","0.761641874968052","150248","20260630","0","3.0319519559374895","11.079414828230128","0","13.464500000000001","5033","1.7886315150230814","1879","76.66","0","165774","KANSAS CITY","0.09","0.3937869175235178","0.14","1440","82.13","165141","","0.28571879587680943","3378","14.96958616082416","","","54.51807228915663","FARMERS AND MERCHANTS BANK","676.3333333333334","0","19030610","91","0","23771","14275_20260630"
"49837","15.962332374222656","0","912493","0.87527352297593","MICHIGAN","74.92984097287184","19340423","15210","","11712","-0.007079799169696885","522","0","","0","-1","58.551221603086155","15.962332374222656","FIRST BANCSHARES CORP","0","528331","6414","6.000892718021775","13.25873290473036","6414","84.42926877279584","CHICAGO","0","0","1862","0.07551103995234017","158638","101037","1978414","1.1404838523798124","","","14276","MI","0","4595","529083","469172","","51","239556","0","101765","CHICAGO","177.5147928994083","99991231","0.45926286007494993","181.06966924700916","1","FDIC","122","629487","0","0.09702743230131429","Delta","","95.07515367498488","COMMERCIAL LENDING SPECIALIZATION","","GLADSTONE","980","0","3180","13","546025","0","0","4.385916611701636","DIF","370445","NM","6415","2.031728536997096","0.26604825859321646","20220831","","285","-0.0073088061978676564","17074","6414","0","76264","","169","APPLETON","89.62","0.6298591349520847","446066","","0","","0.5512710491767875","0","2.031411821714633","","20260630","4806","3.884839943627945","15.5","","null","83462","FIRST BANK UPPER MICHIGAN","","","3.050284885396575","","0","CHICAGO","31871","","9","1","","0.6767670145366336","0.036242209926495704","49","1","0","0.9511485918687579","427294","20260630","0.12343760000731482","1.614976106320139","12.677541509817965","-0.009090312252225865","5.159729508196721","22814","2.031411821714633","6415","83.93","0","529096","MINNEAPOLIS","1.22","0.6046370325362893","0.09","9631","70.86","528331","ESCANABA, MI","0","12479","17.021860459485307","","","0","FIRST BANK, UPPER MICHIGAN","39.64497041420118","678","19160814","3852","1","83462","14276_20260630"
"68456","0","0","0","0","NEBRASKA","121.4574898785425","19340416","695","","0","0","0","0","","0","0","80.52884615384616","0","FIRST NATIONAL UTICA CO","0","62443","247","6.015895659262278","14.322825791942925","247","93.44041766090675","KANSAS CITY","0","0","373","0.08151897014367719","7928","10510","1065109","1.8140513251998318","","","14281","NE","0","595","62560","60028","","51","391959","1","120","KANSAS CITY","0","99991231","0.4820803122536285","289.0080428954424","1","FED","13","77373","0","0","Seward","","97.19964016792164","AGRICULTURAL SPECIALIZATION","","UTICA","0","0","618","0","66291","77","0","4.399157665919435","DIF","54632","SM","247","0.6286560250444344","3.4965034965034967","20240630","","0","0","2214","247","0","15946","","24","OMAHA","93.74","0.627681952040387","58347","","0","","5.3103695730175815","0","0.6286560250444344","","20260630","300","-0.9594207271081611","4.47","","null","11082","FIRST BANK OF UTICA","","","3.410522565018389","","8963","KANSAS CITY","7086","","4","0","","0.4886585003466834","0.0279425639434945","0","1","0","0","51933","20260630","0.7337205747477835","1.6167379933428434","14.269526924364554","0","5.951769230769231","2162","0.8246338142283269","324","80.7","0","62560","KANSAS CITY","0.11","0","0","1340","75.41","62443","LINCOLN, NE","0","1619","0","","","0","FIRST BANK OF UTICA","13.5","0","18820101","45","1","11082","14281_20260630"
"52653","11.245806416259233","0","0","0.00829462508294625","IOWA","18.335684062059237","19340425","6989","","4316","0","0","0","","0","155","76.32311977715878","11.245806416259233","MORNING SUN BANK CORP","0","193031","709","7.0767311182465455","9.411234425377494","709","70.01414280607779","KANSAS CITY","0","0","1068","0.002923072051290171","50608","45973","1205156","1.5214555841354738","","","14291","IA","0","2125","193384","183647","","51","952846","0","185","KANSAS CITY","5500","99991231","0.4948923976984744","194.05204460966544","1","FED","34","217421","0","0","Louisa","","73.59172760785637","COMMERCIAL LENDING SPECIALIZATION","","WAPELLO","8","0","453","0","196959","201","0","4.2955116571269025","DIF","142776","SM","586.55","0.5530681744962856","0.09350710069545906","20250802","","108","0","5407","709","0","15491","","2","CEDAR RAPIDS","66.96","0.7840451190276675","135149","","0","","2.854010735616542","0","0.6685284045995509","","20260630","130","5.721720798471573","7.01","","null","20462","BANK","","","2.9098429571145474","","0","KANSAS CITY","65478","","7","0","","1.242289983494049","0.024395067633761227","0","1","0","0.35349028759695245","147058","20260630","0","2.781219461119643","8.684367668009836","0","6.3947352941176465","5304","0.8580547929274913","755","88.78","0","193384","CHICAGO","0.63","0.03226066618275667","0.1","3086","62.16","193031","","3.5340861564199075","3282","12.496422895901704","","","0","BANK","431.5","0","19310213","667","0","20462","14291_20260630"
"64482","0","0","0","1.154039136979428","MISSOURI","53.12084993359893","19340426","834","","50","0","0","0","","0.07329587099926704","2","65.45289030496131","0","","0","93707","753","4.927544409023801","11.154208352369675","753","55.9435260973033","KANSAS CITY","0","0","40","0.04923247828721471","25564","23188","","1.055075308595372","","","14293","MO","0","598","93874","78917","","51","964250","1","46590","KANSAS CITY","53.84615384615385","99991231","0.03729568955068018","1397.5","1","FDIC","18","107251","0","0","Atchison","","66.42801931142847","AGRICULTURAL SPECIALIZATION","","ROCK PORT","0","0","153","0","95288","0","0","3.802860608796231","DIF","68310","NM","751","1.3527347397051364","0","20220831","","8","-0.011380016690691146","2620","753","0","12242","","13","KANSAS CITY","96.15","0.07549733871881016","52423","","0","","0","0","1.3563372290252567","","20260630","400","5.950106753567817","12.69","","null","11963","CITIZENS BANK&TRUST","","","2.590189821166426","","0","KANSAS CITY","5469","","2","1","","0.04812728250714832","0.017575593700758035","0","1","0","0.18386329223447978","70519","20260630","0","1.1246838002275696","12.495698009310413","-0.04344520473552732","5.958388888888889","1885","1.3563372290252567","751","87.37","0","93874","KANSAS CITY","0.32","1.235839340885685","0.01","1438","48.88","93707","","0","2022","0","","","0","CITIZENS BANK & TRUST","58.38461538461539","0","19020328","175","1","11963","14293_20260630"
"68956","16.81056104052451","0","0","0.3508771929824561","NEBRASKA","63.69710467706013","19340101","708","","0","0","0","0","","0.0037024010070530735","0","39.279038718291055","16.81056104052451","FIRST KENESAW CO","0","154566","2245","5.111121306254375","10.317954077908288","2245","99.22622051421399","KANSAS CITY","0","0","0","0.0012969916279190418","31833","26492","1053870","1.0771413828689371","","","14311","NE","0","2189","154845","134898","","51","9553","0","66158","KANSAS CITY","0","99991231","0.0016590351051828257","41750","1","FDIC","14","241104","0","0","Adams","","113.69330901866594","AGRICULTURAL SPECIALIZATION","","KENESAW","4","0","297","0","216227","29","0","3.1673679116416533","DIF","123012","NM","2245","1.8631684652858655","0","20240630","","0","0","5756","2245","0","41998","","1","GRAND ISLAND","93.76","0.0025799793601651187","153370","","0","","0","0","1.8631684652858655","","20260630","1430","6.712238510953715","18.49","","null","24877","ADAMS COUNTY BANK","","","1.2208110523098032","","5015","KANSAS CITY","3643","","2","1","","0","0.05064204658570575","0","1","0","0","128074","20260630","0","1.943753394612722","11.817514281328693","0","17.221714285714288","12210","1.8872361202940127","2274","64.11","0","154845","KANSAS CITY","0.15","0","0","1471","63.61","154566","HASTINGS, NE","0","3567","17.84329578113105","","","0","ADAMS COUNTY BANK","2274","0","18780101","178","0","24877","14311_20260630"
"68901","0","0","0","0.8457511075312122","NEBRASKA","0","19340502","1717","","934","0","0","0","","0","0","59.575704736995064","0","HOMETOWN BANC CORP","0","488563","2152","4.268446805591209","10.66969270704932","2152","51.42264150171012","KANSAS CITY","0","0","0","0","210177","50940","2482196","1.0710685483870968","0","0","14312","NE","0","4718","489080","471508","","41","386450","1","182399","KANSAS CITY","0","99991231","0.052387719883405605","941.1764705882354","1","FED","48","551656","0","0","Adams","","53.28265904290065","AGRICULTURAL SPECIALIZATION","","HASTINGS","289","0","358","0","492796","630","0","2.4099628605211345","DIF","278903","SM","2152","0.8020473575670237","0.17951136398210973","20240630","","0","0","10836","2152","0","82094","","0","GRAND ISLAND","94.66","0.11380103326612903","251232","","0","","0","0","0.8020473575670237","","20260630","0","7.461513568489668","7.46","","null","58860","FIVE POINTS BANK OF HASTINGS","1","","1.5280642035431213","0","0","KANSAS CITY","91887","","2","0","45055","0","0.04257544556752759","0","1","0","0","437623","20260630","0","1.8584839450700739","10.939666420093598","0","11.492833333333335","23487","1.0368474668919425","2782","88.56","0","489080","KANSAS CITY","0.28","0","0","4100","45.54","488563","HASTINGS, NE","0.469220061963989","6118","0","","","0","FIVE POINTS BANK OF HASTINGS","0","0","18930101","764","0","58860","14312_20260630"
"53803","0","0","0","0","WISCONSIN","0","19340505","1006","","0","0","0","0","","0.12268684183621306","0","52.428810720268004","0","BSB COMMUNITY BCORP INC","0","101296","1304","7.045449426814711","13.487007280944013","1304","107.97662296635602","CHICAGO","0","0","818","0.009340963862924469","20167","16719","2983246","1.2798526996046717","","","14316","WI","0","1358","101615","86973","","51","208347","1","9083","CHICAGO","1800","99991231","0.6417901079588251","173.34963325183375","1","FDIC","20","127456","0","0","Lafayette","","125.75856875122165","AGRICULTURAL SPECIALIZATION","","BENTON","0","0","628","0","110266","0","0","4.7515821715727125","DIF","81448","NM","1304","2.117513329183469","0.2850356294536817","20251001","","116","0","4171","1304","0","23978","","5","MADISON","96.5","0.738307128544867","109376","","1572","","0.04982786736727668","0","2.117513329183469","","20260630","0","15.970280255557142","15.97","","null","17190","CONSERVATION FIRST BANK","","","2.5413407670031662","","452","CHICAGO","4603","","3","0","","0.8594216497483579","0.02303540045192066","0","1","0","1.956826740837374","84577","20260630","-0.04799616030717543","2.2938672552419987","13.962108731466227","0","6.3728","2936","2.117513329183469","1304","79.48","0","101615","CHICAGO","0.28","0","0.19","1565","85.81","101296","","0","2813","0","","","0","CONSERVATION FIRST BANK","284","0","18941205","172","0","17190","14316_20260630"
"68462","15.069805320716668","0","0","0.04875670404680643","NEBRASKA","9.37968984492246","19340507","2835","","2234","1.4790825821108344","80341","0","","0","47","26.227867590454196","15.069805320716668","","0","474946","7996","6.647508860649642","14.621425834987637","7996","84.04387025051268","KANSAS CITY","0","0","1855","0.049960529548959284","146161","26895","","0.938589633820993","","","14327","NE","0","3861","475311","415318","","51","663955","0","47516","KANSAS CITY","176.47058823529412","99991231","0.45658760840037615","203.88140161725067","1","FDIC","33","574260","0.8518354055654234","0","Lancaster","","96.1102095261944","COMMERCIAL LENDING SPECIALIZATION","","WAVERLY","0","0","670","0","490295","1233","0","5.124483005500801","DIF","329150","NM","7955.11","2.937271384615385","0","20240630","","180","0.05364910330608216","16852","7996","0","322637","","102","OMAHA","93.3","0.46036059511844046","399163","","0","","5.370001532097442","0","2.952369230769231","","20260630","750","18.049645242849845","19.92","","null","83965","HORIZON BANK","","","1.3395692307692308","","0","KANSAS CITY","90636","","5","0","","0.4932484619277173","0.05417232612405531","767","1","0","0","448051","20260630","0","1.5230258551488411","13.956846160062494","0","17.401818181818182","31109","3.40763076923077","9182","82.71","0","475311","KANSAS CITY","0","0","0.07","3628","69.51","474946","LINCOLN, NE","0","12991","15.803148995578997","","","0","HORIZON BANK","91.7843137254902","0","19070218","-1","0","83965","14327_20260630"
